date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:02:56	208790/208790	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2019:02:54%20GMT	http://super-mario3d-world.net/	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/index.html	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:56	208790/208790	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2019:02:54%20GMT	http://super-mario3d-world.net/.	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/.html	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:56	6360/6360	---M--	200	added ('OK')	image/png	etag:%2263daf19a-18d8%22	http://super-mario3d-world.net/assets/img/main-nav/bf-logo.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/main-nav/bf-logo.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:56	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Apr%202023%2019:02:59%20GMT	http://super-mario3d-world.net/play-together	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/play-together	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:57	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Apr%202023%2019:02:59%20GMT	http://super-mario3d-world.net/bowsers-fury	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/bowsers-fury	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:57	80157/80157	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2019:02:59%20GMT	http://super-mario3d-world.net/play-together/	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/play-together/index.html	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:59	76781/76781	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2019:02:59%20GMT	http://super-mario3d-world.net/bowsers-fury/	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/bowsers-fury/index.html	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:08:13	2074066/2074066	---M--	200	added ('OK')	video/mp4	etag:%2263daf19c-1fa5d2%22	http://super-mario3d-world.net/assets/videos/home/header/bf/background-m.mp4	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/videos/home/header/bf/background-m.mp4	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:08:13	875/875	---M--	200	added ('OK')	image/png	etag:%2263daf19a-36b%22	http://super-mario3d-world.net/assets/img/home/header/bf/plus.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/plus.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:08:20	2139679/2139679	---M--	200	added ('OK')	video/mp4	etag:%2263daf19e-20a61f%22	http://super-mario3d-world.net/assets/videos/home/header/bf/background.mp4	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/videos/home/header/bf/background.mp4	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:08:32	116736/116736	---M--	200	added ('OK')	image/png	etag:%2263daf198-1c800%22	http://super-mario3d-world.net/assets/img/home/features/character.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/features/character.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:08:51	2293468/2293468	---M--	200	added ('OK')	video/mp4	etag:%2263daf19c-22fedc%22	http://super-mario3d-world.net/assets/videos/home/header/bf/background-l.mp4	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/videos/home/header/bf/background-l.mp4	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:09:37	2091901/2091901	---M--	200	added ('OK')	video/mp4	etag:%2263daf19c-1feb7d%22	http://super-mario3d-world.net/assets/videos/home/header/bf/background-xl.mp4	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/videos/home/header/bf/background-xl.mp4	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:09:41	22767/22767	---M--	200	added ('OK')	image/png	etag:%2263daf198-58ef%22	http://super-mario3d-world.net/assets/img/home/features/coin.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/features/coin.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:09:46	25861/25861	---M--	200	added ('OK')	image/png	etag:%2263daf19c-6505%22	http://super-mario3d-world.net/assets/img/tube/tube.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/tube/tube.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:09:47	349496/349496	---M--	200	added ('OK')	image/gif	etag:%2263daf198-55538%22	http://super-mario3d-world.net/assets/img/home/features/coin.gif	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/features/coin.gif	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:09:52	26806/26806	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-68b6%22	http://super-mario3d-world.net/assets/img/home/bowsers-fury/background.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/bowsers-fury/background.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:21	175679/175679	---M--	200	added ('OK')	image/png	etag:%2263daf198-2ae3f%22	http://super-mario3d-world.net/assets/img/home/bowsers-fury/bowser.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/bowsers-fury/bowser.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:48	163494/163494	---M--	200	added ('OK')	image/png	etag:%2263daf198-27ea6%22	http://super-mario3d-world.net/assets/img/home/bowsers-fury/bowser-dark.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/bowsers-fury/bowser-dark.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:48	6067/6067	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263daf198-17b3%22	http://super-mario3d-world.net/assets/img/global/my-nintendo-logo.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/global/my-nintendo-logo.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:50	4829/4829	---M--	200	added ('OK')	image/png	etag:%2263daf19a-12dd%22	http://super-mario3d-world.net/assets/img/home/stickers/sticker-cat_mario.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/stickers/sticker-cat_mario.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:51	5166/5166	---M--	200	added ('OK')	image/png	etag:%2263daf19a-142e%22	http://super-mario3d-world.net/assets/img/home/stickers/sticker-cat_peach.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/stickers/sticker-cat_peach.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:52	4932/4932	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1344%22	http://super-mario3d-world.net/assets/img/home/stickers/sticker-luigi.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/stickers/sticker-luigi.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:53	4034/4034	---M--	200	added ('OK')	image/png	etag:%2263daf19a-fc2%22	http://super-mario3d-world.net/assets/img/home/stickers/sticker-toad.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/stickers/sticker-toad.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:10:54	2632/2632	---M--	200	added ('OK')	image/png	etag:%2263daf19a-a48%22	http://super-mario3d-world.net/assets/img/home/stickers/sticker-super_bell.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/stickers/sticker-super_bell.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:04	61503/61503	---M--	200	added ('OK')	image/png	etag:%2263daf198-f03f%22	http://super-mario3d-world.net/assets/img/home/amiibos/cat-mario.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/amiibos/cat-mario.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:11	45300/45300	---M--	200	added ('OK')	image/png	etag:%2263daf198-b0f4%22	http://super-mario3d-world.net/assets/img/home/amiibos/cat-peach.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/amiibos/cat-peach.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:21	60195/60195	---M--	200	added ('OK')	image/png	etag:%2263daf198-eb23%22	http://super-mario3d-world.net/assets/img/home/decorations/peach.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/decorations/peach.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:31	57051/57051	---M--	200	added ('OK')	image/png	etag:%2263daf198-dedb%22	http://super-mario3d-world.net/assets/img/home/decorations/toad.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/decorations/toad.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:39	48763/48763	---M--	200	added ('OK')	image/png	etag:%2263daf198-be7b%22	http://super-mario3d-world.net/assets/img/home/decorations/luigi.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/decorations/luigi.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:41	6137/6137	---M--	200	added ('OK')	image/png	etag:%2263daf198-17f9%22	http://super-mario3d-world.net/assets/img/home/decorations/bell.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/decorations/bell.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:11:52	66854/66854	---M--	200	added ('OK')	image/png	etag:%2263daf198-10526%22	http://super-mario3d-world.net/assets/img/home/decorations/cat_mario.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/decorations/cat_mario.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:12:57	402055/402055	---M--	200	added ('OK')	image/png	etag:%2263daf19a-62287%22	http://super-mario3d-world.net/assets/img/home/super-bell-app/activity_img3.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/super-bell-app/activity_img3.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:12:59	53672/53672	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Apr%202023%2019:13:00%20GMT	http://super-mario3d-world.net/cat-transformation-center/	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/cat-transformation-center/index.html	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:10	69053/69053	---M--	200	added ('OK')	image/png	etag:%2263daf194-10dbd%22	http://super-mario3d-world.net/assets/img/buy-section/game-packshot.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/buy-section/game-packshot.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:13	14054/14054	---M--	200	added ('OK')	image/png	etag:%2263daf194-36e6%22	http://super-mario3d-world.net/assets/img/buy-section/switch.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/buy-section/switch.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:14	7048/7048	---M--	200	added ('OK')	image/png	etag:%2263daf194-1b88%22	http://super-mario3d-world.net/assets/img/buy-section/switch-lite.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/buy-section/switch-lite.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:15	391/391	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd6-187%22	http://super-mario3d-world.net/assets/img/logo-facebook.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/logo-facebook.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:16	937/937	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd8-3a9%22	http://super-mario3d-world.net/assets/img/logo-twitter.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/logo-twitter.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:17	804/804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd9-324%22	http://super-mario3d-world.net/assets/img/logo-youtube.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/logo-youtube.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:17	3612/3612	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd8-e1c%22	http://super-mario3d-world.net/assets/img/logo-instagram.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/logo-instagram.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:18	2618/2618	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd7-a3a%22	http://super-mario3d-world.net/assets/img/en-e.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/en-e.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:19	14404/14404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f1dd5-3844%22	http://super-mario3d-world.net/assets/img/logo-esrb-privacy-certified.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/logo-esrb-privacy-certified.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:24	425469/425469	---M-Z	200	added ('OK')	application/x-javascript	etag:%2203a709bfad98348a25d0b2452768bc4f:1670606795.812162%22	https://assets.adobedtm.com/0216612597a6/b80235efd36c/launch-9d979f097026.min.js	C:/My%20Web%20Sites/Mario/assets.adobedtm.com/0216612597a6/b80235efd36c/launch-9d979f097026.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:35	4990/4990	---M-Z	200	added ('OK')	application/x-javascript	etag:%2245a06d183db6e8315ad1c4be2e8abba9:1667408543.09849%22	https://cdn.pricespider.com/1/lib/ps-widget.js	C:/My%20Web%20Sites/Mario/cdn.pricespider.com/1/lib/ps-widget.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:45	2446/2446	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e427ee958b18053aecf17875e37dafc:1661377101.681225%22	https://cdn.pricespider.com/1/3623/ps-utid.js	C:/My%20Web%20Sites/Mario/cdn.pricespider.com/1/3623/ps-utid.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:49	354070/354070	---MCZ	200	added ('OK')	application/x-javascript	etag:%22978f0b847ca568c9feeb2bda4754a876:1634742377.866776%22	https://cdn.pricespider.com/1/lib/2.4.47/ps-widget.js	C:/My%20Web%20Sites/Mario/cdn.pricespider.com/1/lib/2.4.47/ps-widget.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:49	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:13:52%20GMT	http://super-mario3d-world.net/%22https://cdn.cookielaw.org/logos/50b45312-ab08-436b-adc7-79156d8394f7/fbf3549c-4010-4bc2-8e8e-7077219d886e/a9e434c0-45f5-46cf-8f9c-c267f3130104/grey_racetrack.png%22	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/_https_/cdn.cookielaw.org/logos/50b45312-ab08-436b-adc7-79156d8394f7/fbf3549c-4010-4bc2-8e8e-7077219d886e/a9e434c0-45f5-46cf-8f9c-c267f3130104/grey_racetrack.99.delayed	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:13:54	63594/63594	---MCZ	200	added ('OK')	application/javascript	etag:W/%224f1ce36f0d9560ba0d6a0e483de33ea8%22	https://cdn.treasuredata.com/sdk/2.5/td.min.js	C:/My%20Web%20Sites/Mario/cdn.treasuredata.com/sdk/2.5/td.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:14:08	104194/104194	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219a13-18701b76950%22	https://siteintercept.qualtrics.com/dxjsmodule/CoreModule.js?Q_CLIENTVERSION=1.87.0&Q_CLIENTTYPE=webAdobeLaunch&Q_BRANDID=nintendoofamerica	C:/My%20Web%20Sites/Mario/siteintercept.qualtrics.com/dxjsmodule/CoreModule684b.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:14:10	1762/1762	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f3-18701b76950%22	https://siteintercept.qualtrics.com/dxjsmodule/LinkModule.js?Q_CLIENTVERSION=1.87.0&Q_CLIENTTYPE=webAdobeLaunch&Q_BRANDID=nintendoofamerica	C:/My%20Web%20Sites/Mario/siteintercept.qualtrics.com/dxjsmodule/LinkModule684b.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:14:11	7687/7687	---MCZ	200	added ('OK')	application/javascript	etag:W/%222118-18701b76950%22	https://siteintercept.qualtrics.com/dxjsmodule/EmbeddedTargetModule.js?Q_CLIENTVERSION=1.87.0&Q_CLIENTTYPE=webAdobeLaunch&Q_BRANDID=nintendoofamerica	C:/My%20Web%20Sites/Mario/siteintercept.qualtrics.com/dxjsmodule/EmbeddedTargetModule684b.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:14:19	4704/4704	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Apr%202023%2019:14:14%20GMT	https://use.typekit.net/rqo7lqz.css	C:/My%20Web%20Sites/Mario/use.typekit.net/rqo7lqz.css	(from http://super-mario3d-world.net/assets/css/microsite.css)
02:14:20	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:14:22%20GMT	http://super-mario3d-world.net/assets/modules/outdated/images/bg-modal.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/modules/outdated/images/bg-modal.9f.delayed	(from http://super-mario3d-world.net/assets/css/microsite.css)
02:14:20	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:14:22%20GMT	http://super-mario3d-world.net/assets/modules/outdated/images/bg-overlay.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/modules/outdated/images/bg-overlay.png	(from http://super-mario3d-world.net/assets/css/microsite.css)
